,nama,harga,deskripsi,detail,link
93,Ayo Cuci Tangan Chiyo,"Rp.39,200 ","
          Buku ini berisi 10 ilustrasi cerita yang dilengkapi dengan deskripsi singkat dari masing-masing ilustrasi. Buku ini cocok untuk mengajarkan kemandirian kepada anak di rumah/sekolah. Dibuat dengan teks yang seminim mungkin sehingga pencerita dapat berimajinasi dan berekspresi dengan bahasanya sendiri. Dilengkapi aplikasi berbasis android yang dapat diunduh secara gratis melalui Google Play Store. App ini dapat menampilkan gerakan animasi sebagai media pendamping orang tua dalam membaca buku kepada anak.        ","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '20 halaman', 'Dimensi': '21x21 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Otebe Smart', 'Penulis': 'Lina Nuruliza, S.Pd', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku pengetahuan anak\nlina nuruliza spd\notebe smart\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/ayo-cuci-tangan-chiyo.html
94,I Dare To Tell The Truth Aku Berani Berkata Jujur,"Rp.31,200 ","
Buku ini berisi cerita bilingual yang mengenalkan pentingnya berkata jujur pada anak-anak. Buku Aku Berani Berkata Jujur ini merupakan salah satu dari 5 buku Character Building Series yang diterbitkan oleh C-Klik Media. Dengan bahasa yang sederhana, banyak gambar dinosaurus yang dibuat menarik dan jenaka, serta penuh informasi, sehingga anak-anak akan tertarik untuk membaca buku ini.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '32 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Amazing Kids', 'Berat': '200 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku pengetahuan anak\nc-klik media\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/i-dare-to-tell-the-truth-aku-berani-berkata-jujur.html
95,Hi Rex Do Not Be Naughty Hai Rex Jangan Jahil,"Rp.15,600 ","
Buku ini berisi cerita bilingual yang mengenalkan pentingnya untuk jangan berbuat jahil pada siapapun. Buku Hai Rex, Jangan Jahil ini merupakan salah satu dari 5 buku Character Building Series yang diterbitkan oleh C-Klik Media. Dengan bahasa yang sederhana, banyak gambar dinosaurus yang dibuat menarik dan jenaka, serta penuh informasi, sehingga anak-anak akan tertarik untuk membaca buku ini.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '32 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Amazing Kids', 'Berat': '200 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku pengetahuan anak\nc-klik media\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/hi-rex-do-not-be-naughty-hai-rex-jangan-jahil.html
96,Discipline Do Not Be Lazy Disiplin Jangan Malas Ya,"Rp.15,600 ","
Buku ini berisi cerita bilingual yang mengenalkan anak agar selalu disiplin dan jangan malas. Buku Disiplin, Jangan Malas Ya ini merupakan salah satu dari 5 buku Character Building Series yang diterbitkan oleh C-Klik Media. Dengan bahasa yang sederhana, banyak gambar dinosaurus yang dibuat menarik dan jenaka, serta penuh informasi, sehingga anak-anak akan tertarik untuk membaca buku ini.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '32 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Amazing Kids', 'Berat': '200 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku pengetahuan anak\nc-klik media\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/discipline-do-not-be-lazy-disiplin-jangan-malas-ya.html
97,Let'S Learn To Keep Promises,"Rp.31,200 ","
Buku ini berisi cerita bilingual yang mengenalkan anak agar selalu menepati janji yang sudah diucapkannnya. Buku Ayo Belajar Menepati Janji ini merupakan salah satu dari 5 buku Character Building Series yang diterbitkan oleh C-Klik Media. Dengan bahasa yang sederhana, banyak gambar dinosaurus yang dibuat menarik dan jenaka, serta penuh informasi, sehingga anak-anak akan tertarik untuk membaca buku ini.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '32 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Amazing Kids', 'Berat': '200 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku pengetahuan anak\nc-klik media\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/lets-learn-to-keep-promises.html
98,Great Reward Helping Other,"Rp.31,200 ","
Buku ini berisi cerita bilingual yang mengenalkan pentingnya tolong menolong pada anak-anak. Buku Buah ManisTolong Menolong ini merupakan salah satu dari 5 buku Character Building Series yang diterbitkan oleh C-Klik Media. Dengan bahasa yang sederhana, banyak gambar dinosaurus yang dibuat menarik dan jenaka, serta penuh informasi, sehingga anak-anak akan tertarik untuk membaca buku ini.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '32 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Amazing Kids', 'Berat': '200 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku pengetahuan anak\nc-klik media\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/great-reward-helping-other.html
99,Aku Pintar Makan Sendiri,"Rp.64,000 ","
Buku ini dikemas oleh penulis sebagai buku yang dapat membentuk karakter anak agar aklak dan etika baik. Buku dikemas dengan perpaduan gambar dan cerita asyik mengajari anak untuk bisa mandiri, yakni makan sendiri tanpa disuapi. Anak juga bisa tahu dan mengerti memilih makanan yang sehat. Nilai-nilai keutamaan karakter diajarkan dalam bentuk sederhana dan dalam cerita yang pasti terjadi dalam hidup sehari-hari. Penyusunpun menyelipkan doa dan tuntunan sederhana sesuai ajaran agama Islam sehingga makin komprehensif.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '24 halaman', 'Dimensi': '16x16 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Scritto Books', 'Penulis': 'Kak Wulan Mulya Pratiwi', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nkak wulan mulya pratiwi\nketerampilan anak\nscritto books\n\n'}",https://www.solusibuku.com/buku-anak/aku-pintar-makan-sendiri.html
100,Lihatlah Mainanku Rapi,"Rp.64,000 ","
Buku ini dikemas oleh penulis sebagai buku yang dapat membentuk karakter anak agar aklak dan etika baik. Buku dikemas dengan perpaduan gambar dan cerita asyik mengajari anak merawat mainan yang dimiliki. Nilai-nilai keutamaan karakter diajarkan dalam bentuk sederhana dan dalam cerita yang pasti terjadi dalam hidup sehari-hari. Penyusunpun menyelipkan doa dan tuntunan sederhana sesuai ajaran agama Islam sehingga makin komprehensif.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '24 halaman', 'Dimensi': '16x16 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Scritto Books', 'Penulis': 'Kak Wulan Mulya Pratiwi', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku pengetahuan anak\nkak wulan mulya pratiwi\npengetahuan anak\nscritto books\n\n'}",https://www.solusibuku.com/buku-anak/lihatlah-mainanku-rapi.html
101,Mewarnai Dinosaurus Teknik Pastel Super Seru,"Rp.39,200 ","
Buku ini merupakan media pembelajaran mewarnai yang menarik dan bervariatif bagi anak-anak. Selain itu, buku ini juga berisi wawasan tentang jenis-jenis dinosaurus. Bonus papercraft dinosaurus!
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '44 halaman', 'Dimensi': '27x19 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Aria Media Mandiri', 'Penulis': 'Redaksi Super Kids', 'Berat': '200 gram', 'Product Tags': ' \naria media mandiri\nbuku anak\nbuku keterampilan anak\nketerampilan anak\nredaksi super kids\n\n'}",https://www.solusibuku.com/buku-anak/mewarnai-dinosaurus-teknik-pastel-super-seru.html
102,50 Dongeng Fabel Motivasi Untuk Buah Hati,"Rp.52,000 ","
          Buku ini berisikan 52 cerita fabel yang menginspirasi dan memotivasi anak-anak agar menjadi anak yang baik. Buku ini memiliki ilustrasi yang sangat menarik dan menyenangkan, cocok dibaca orangtua, guru dan anak.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '105 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Media Inspirasi', 'Penulis': 'Heru Kurniawan', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nheru kurniawan\nmedia inspirasi\n\n'}",https://www.solusibuku.com/buku-anak/50-dongeng-fabel-motivasi-untuk-buah-hati.html
103,Kumpulan Dongeng Terbaik Dari Korea,"Rp.89,600 ","
          Buku ini berisi kumpulan dongeng dari Korea yang penuh dengan hikmah dan pesan moral. Jumlahnya mencapai 101 cerita. Dongeng-dongeng tersebut ditulis ulang dengan gaya Bahasa yang sederhana dan imajinatif oleh seorang penulis cerita anak kawakan. Sang penulis memiliki penggemar tersendiri, dan karya-karyanya selalu dinanti-nanti oleh para penggemarnya tersebut.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '166 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Mulasih Tary', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nmulasih tary\n\n'}",https://www.solusibuku.com/buku-anak/kumpulan-dongeng-terbaik-dari-korea.html
104,Robot Super Seru Mewarnai,"Rp.12,000 ","
          Mewarnai merupakan salah satu kegiatan yang menyenangkan bagi anak. Dengan mewarnai, anak dapat menyalurkan imajinasi serta mengasah kemapuan motorik dan melatih keterampilan pada anak. Super seru mewarnai dengan tema ROBOT menjadi salah satu media untuk menyalurkan keterampilan pada anak Anda.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '23 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Terang Sejati', 'Penulis': 'Kak Noor', 'Berat': '200 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nkak noor\nketerampilan anak\nterang sejati\n\n'}",https://www.solusibuku.com/buku-anak/robot-super-seru-mewarnai.html
105,Binatang Peliharaan Super Seru Mewarnai,"Rp.12,000 ","
          Mewarnai merupakan salah satu kegiatan yang menyenangkan bagi anak. Dengan mewarnai, anak dapat menyalurkan imajinasi serta mengasah kemapuan motorik dan melatih keterampilan pada anak. Super seru mewarnai dengan tema BINATANG PELIHARAAN menjadi salah satu media untuk menyalurkan keterampilan pada anak Anda.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '23 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Terang Sejati', 'Penulis': 'Kak Noor', 'Berat': '200 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nkak noor\nketerampilan anak\nterang sejati\n\n'}",https://www.solusibuku.com/buku-anak/binatang-peliharaan-super-seru-mewarnai.html
106,Binatang My Favorite Dot To Dot,"Rp.31,200 ","
Buku ini berisi kegiatan dot to dot, mewarnai, membaca, dan juga menulis dengan tema Binatang. Kegiatan tersebut menjadi salah satu sarana untuk anak belajar membuat garis yang tepat, mewarnai dengan baik, belajar membaca dan sekaligus belajar menulis. Dapat digunakan untuk anak usia 4-6 tahun. Bonus sticker lucu di dalam buku.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '66 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Kak Caca', 'Berat': '200 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\ncharissa publisher\nkak caca\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/binatang-my-favorite-dot-to-dot.html
107,Kereta Api Super Seru Mewarnai,"Rp.12,000 ","
          Mewarnai merupakan salah satu kegiatan yang menyenangkan bagi anak. Dengan mewarnai, anak dapat menyalurkan imajinasi serta mengasah kemapuan motorik dan melatih keterampilan pada anak. Super seru mewarnai dengan tema KERETA API menjadi salah satu media untuk menyalurkan keterampilan pada anak Anda.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '23 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Terang Sejati', 'Penulis': 'Kak Noor', 'Berat': '200 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nkak noor\nketerampilan anak\nterang sejati\n\n'}",https://www.solusibuku.com/buku-anak/kereta-api-super-seru-mewarnai.html
108,Aku Pintar Menyikat Gigi,"Rp.64,000 ","
Buku ini dikemas oleh penulis sebagai buku yang dapat membentuk karakter anak agar aklak dan etika baik. Buku dikemas dengan perpaduan gambar dan cerita asyik mengajari anak untuk bisa mandiri, yakni pintar menggosok gigi dengan baik dan benar. Anak tahu dan mengerti bahwa menggosok gigi sendiri tanpa dibantu dan dipaksa orangtua atau pengasuh adalah keterampilan dasar dalam kemandirian. Merawat dan memperhatikan gigi adalah nilai-nilai keutamaan karakter yang diajarkan dalam bentuk sederhana dan dalam cerita yang pasti terjadi dalam hidup sehari-hari. Penyusunpun menyelipkan doa dan tuntunan sederhana sesuai ajaran agama Islam sehingga makin komprehensif.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '24 halaman', 'Dimensi': '16x16 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Scritto Books', 'Penulis': 'Kak Wulan Mulya Pratiwi', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nkak wulan mulya pratiwi\nketerampilan anak\nscritto books\n\n'}",https://www.solusibuku.com/buku-anak/aku-pintar-menyikat-gigi.html
109,Aku Berani Tidur Sendiri,"Rp.64,000 ","
Buku ini dikemas oleh penulis sebagai buku yang dapat membentuk karakter anak agar aklak dan etika baik. Buku dikemas dengan perpaduan gambar dan cerita asyik mengajari anak untuk bisa mandiri, yakni berani tidur sendiri di kamar. Anak tahu dan mengerti bahwa tidur sendiri tanpa ditemani orangtua atau pengasuh adalah keterampilan dasar dalam kemandirian. Nilai-nilai keutamaan karakter diajarkan dalam bentuk sederhana dan dalam cerita yang pasti terjadi dalam hidup sehari-hari. Penyusunpun menyelipkan doa dan tuntunan sederhana sesuai ajaran agama Islam sehingga makin komprehensif.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '24 halaman', 'Dimensi': '16x16 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Out of Stock', 'Penerbit': 'Scritto Books', 'Penulis': 'Kak Wulan Mulya Pratiwi', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nkak wulan mulya pratiwi\nketerampilan anak\nscritto books\n\n'}",https://www.solusibuku.com/buku-anak/aku-berani-tidur-sendiri.html
110,Transportasi My Favorite Dot To Dot,"Rp.31,200 ","
Buku ini berisi kegiatan dot to dot, mewarnai, membaca, dan juga menulis dengan tema Transportasi. Kegiatan tersebut menjadi salah satu sarana untuk anak belajar membuat garis yang tepat, mewarnai dengan baik, belajar membaca dan sekaligus belajar menulis. Dapat digunakan untuk anak usia 4-6 tahun. Bonus sticker lucu di dalam buku.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '64 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Kak Caca', 'Berat': '200 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\ncharissa publisher\nkak caca\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/transportasi-my-favorite-dot-to-dot.html
111,Buah & Sayur My Favorite Dot To Dot,"Rp.31,200 ","
Buku ini berisi kegiatan dot to dot, mewarnai, membaca, dan juga menulis dengan tema Buah dan Sayur. Kegiatan tersebut menjadi salah satu sarana untuk anak belajar membuat garis yang tepat, mewarnai dengan baik, belajar membaca dan sekaligus belajar menulis. Dapat digunakan untuk anak usia 4-6 tahun. Bonus sticker lucu di dalam buku.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '64 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Kak Caca', 'Berat': '200 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\ncharissa publisher\nkak caca\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/buah-sayur-my-favorite-dot-to-dot.html
112,Binatang Liar Super Seru Mewarnai,"Rp.10,000 ","
Mewarnai merupakan salah satu kegiatan yang menyenangkan bagi anak. Dengan mewarnai, anak dapat menyalurkan imajinasi serta mengasah kemapuan motorik dan melatih keterampilan pada anak. Super seru mewarnai dengan tema BINATANG LIAR menjadi salah satu media untuk menyalurkan keterampilan pada anak Anda.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '23 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Terang Sejati', 'Penulis': 'Kak Noor', 'Berat': '200 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nkak noor\nketerampilan anak\nterang sejati\n\n'}",https://www.solusibuku.com/buku-anak/binatang-liar-super-seru-mewarnai.html
113,66 Kisah Kemuliaan & Kelembutan Hati Nabi Muhammad Saw,"Rp.48,000 ","
          Buku ini berisi 66 kisah kemuliaan & kelembutan hati nabi Muhammad SAW yang wajib dibaca anak dan dibacakan orang tua pada anak-anaknya, agar anak-anak menjadi sholeh dan sholihah dan termotivasi menjadi anak yang baik.        ","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '102 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Media Inspirasi', 'Penulis': 'Khotibul Iman & Dian Wahyu Sri Lestari', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku pengetahuan anak\nkhotibul iman & dian wahyu sri l\nmedia inspirasi\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/66-kisah-kemuliaan-kelembutan-hati-nabi-muhammad-saw.html
114,Belajar Shalat Yuk,"Rp.50,400 ","
          Buku ini berisi materi belajar shalat yang ditulis secara runtut dengan gaya Bahasa yang mudah dipahami. Materi dimulai dari yang paling mudah dan berlanjut ke tingkat yang lebih sulit. Dilengkapi pula dengan doa setelah shalat serta kumpulan doa sehari-hari yang dapat membantu si kecil dalam melengkapi hari-harinya dengan doa.        ","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '92 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Aba Mehmed Agha', 'Berat': '300 gram', 'Product Tags': ' \naba mehmed agha\nbuku anak\nbuku pengetahuan anak\nchecklist\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/belajar-shalat-yuk.html
115,Binatang Laut Super Seru Mewarnai,"Rp.12,000 ","
          Mewarnai merupakan salah satu kegiatan yang menyenangkan bagi anak. Dengan mewarnai, anak dapat menyalurkan imajinasi serta mengasah kemapuan motorik dan melatih keterampilan pada anak. Super seru mewarnai dengan tema BINATANG LAUT menjadi salah satu media untuk menyalurkan keterampilan pada anak Anda.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '23 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Terang Sejati', 'Penulis': 'Kak Noor', 'Berat': '200 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nkak noor\nketerampilan anak\nterang sejati\n\n'}",https://www.solusibuku.com/buku-anak/binatang-laut-super-seru-mewarnai.html
